shipped_date,sku,channel,qty,revenue,COGS,MOQ_orders
2021-04-23,3RQKGC,ADI,96,8062.66,3517.25,45936
2021-04-23,3XJ3LD,AWH,187,15050.88,12566.4,25364
2021-04-23,3XSG8S,AWH,128,1899.52,1075.2,37696
2021-04-23,413SNL,AWH,148,4141.93,2693.6,23976
2021-04-23,42MZVU,ADS,187,9291.28,6466.46,24514
2021-04-23,44SQ3H,AWH,476,33993.06,16926.56,158168
2021-04-23,47KY2J,AWH,280,51740.08,11760.0,66360
2021-04-23,47KY2J,ADS,70,12935.02,2562.7,66360
2021-04-23,48CE59,AWH,988,16584.57,9682.4,370344
2021-04-23,4G7HUX,ADS,60,4704.0,2352.0,3700
2021-04-23,4GCB44,FBM,23,772.48,633.43,3243
2021-04-23,4HSDFL,AWH,720,17125.92,12801.6,187560
2021-04-23,4HYCQW,AWH,308,25440.8,7977.2,81840
2021-04-23,4JG1BP,AWH,30,419.58,315.0,31920
2021-04-23,4JRLXP,AWH,36,604.3,424.37,19008
2021-04-23,4NZQD9,ADS,24,705.26,470.4,720
2021-04-23,4OCITK,AWH,260,66086.48,38582.6,908610
2021-04-23,4WBTEM,ADS,207,7242.1,5216.4,35926
2021-04-23,4WBTEM,FBA,184,6437.42,5278.69,35926
2021-04-23,4YT2UF,AWH,144,3810.24,3124.8,41952
2021-04-23,4YT2UF,FBM,16,423.36,342.92,41952
2021-04-23,51ZSU8,AWH,1050,54713.4,24019.8,159750
2021-04-23,51ZSU8,ADS,75,3908.1,1680.0,159750
2021-04-23,52BTEO,ADS,575,16091.95,10915.8,90988
2021-04-23,52BTEO,FBA,23,643.68,527.82,90988
2021-04-23,58CEBZ,AWH,759,10615.37,6375.6,270006
2021-04-23,5BMTKB,ADS,19,669.79,412.3,9462
2021-04-23,5JM2QY,FBA,20,1287.72,1055.93,6300
2021-04-23,5JT2J6,ADS,18,503.75,541.8,5976
2021-04-23,5JT2J6,FBA,18,503.75,408.04,5976
2021-04-23,66U6XU,ADS,133,4094.54,2793.0,8930
2021-04-23,67LPLP,AWH,260,104548.25,74704.0,1337496
2021-04-23,6CZ34G,ADS,33,1845.69,1293.6,6138
2021-04-23,6HSD4J,AWH,1862,125752.03,58392.32,377398
2021-04-23,6HZE4G,AWH,66,2819.12,1524.6,47058
2021-04-23,6HZE4G,ADS,33,1409.56,716.1,47058
2021-04-23,6JRDWV,ADS,171,17555.2,4788.0,9880
2021-04-23,6L8PXB,AWH,276,3473.74,2704.8,265788
2021-04-23,6RA0AE,AWH,16,1388.58,1008.0,54816
2021-04-23,6ZS8QG,AWH,34,5958.09,4469.64,17034
2021-04-23,6ZWDP6,AWH,221,13907.53,11447.8,146319
2021-04-23,6ZWDP6,ADS,119,7488.67,5231.24,146319
2021-04-23,73DZ92,ADS,238,10162.6,5831.0,49419
2021-04-23,7XL27C,AWH,408,73987.54,23419.2,61438
2021-04-23,7YC7M1,ADS,550,16470.3,7315.0,57156
2021-04-23,8151BZ,ADS,23,867.79,644.0,322
2021-04-23,84K8NY,AWH,48,9503.76,3024.0,21072
2021-04-23,87Y9K0,AWH,18,302.15,226.8,12060
2021-04-23,8DPB5E,AWH,20,978.6,644.0,3360
2021-04-23,8DVZ3P,FBA,20,1399.72,1147.77,15900
2021-04-23,8GZ501,AWH,51,634.75,357.0,2822
2021-04-23,8LCPHF,AWH,637,25119.03,12485.2,193648
2021-04-23,8LZWMS,ADS,38,1595.47,1064.0,14763
2021-04-23,8RKQCC,ADS,77,9765.6,4204.2,50358
2021-04-23,8SH1DW,AWH,80,3022.88,2240.0,44688
2021-04-23,93W8TS,ADS,486,28570.0,18030.6,45432
2021-04-23,9LPCPF,AWH,144,4836.38,3024.0,65988
2021-04-23,9O55HC,AWH,891,24898.1,12474.0,180576
2021-04-23,9VU695,AWH,120,2602.32,2118.48,133320
2021-04-23,9YP2R5,AWH,165,3079.23,1617.0,17250
2021-04-23,A5AVCS,LAL,10,70.0,56.7,30
2021-04-23,A9WS0A,AWH,395,11607.47,6636.0,389154
2021-04-23,AG2ZNE,ADS,34,4283.52,2618.0,2601
2021-04-23,AJWJGT,AWH,144,13190.69,3830.4,35088
2021-04-23,AL67D0,FBM,57,3666.81,2970.12,38874
2021-04-23,B1HE29,AWH,27,226.42,170.1,9963
2021-04-23,B88A3K,AWH,390,6546.54,3276.0,42390
2021-04-23,BCLS4F,AWH,272,20619.05,8880.26,47920
2021-04-23,BD3VHK,ADS,100,12600.0,4340.0,4860
2021-04-23,BFTBBT,AWH,340,12371.24,7616.0,61744
2021-04-23,BHD5Y9,ADS,1445,114946.86,32165.7,265455
2021-04-23,BJ30D6,AWH,1568,63748.61,26122.88,413168
2021-04-23,BPKDGF,ADS,418,29254.15,16379.75,18924
2021-04-23,BYKZXY,ADS,169,37853.63,16562.0,13078
2021-04-23,C3KMT3,AWH,240,12764.64,10080.0,53784
2021-04-23,C3KMT3,FBM,12,638.23,516.97,53784
2021-04-23,CYU4FH,AWH,96,8062.66,3360.0,72288
2021-04-23,CYU4FH,ADS,48,4031.33,1545.6,72288
2021-04-23,D3K11D,AWH,83,1758.11,697.2,14276
2021-04-23,D3MC5W,ADS,76,5744.54,4256.0,21147
2021-04-23,DIHXP6,ADS,246,6540.16,3444.0,112422
2021-04-23,DLH4WS,ADS,140,23794.4,8624.0,28260
2021-04-23,DW35SV,ADS,95,35645.33,15676.71,15789
2021-04-23,DYK69P,AWH,108,16630.49,6048.0,31752
2021-04-23,EGSW0W,ADS,69,2317.43,1738.8,8349
2021-04-23,EHS5ZZ,FBA,170,8422.82,7412.08,108715
2021-04-23,EQ9KWS,ADS,108,13606.49,3220.56,9360
2021-04-23,ERG9J1,ADS,90,5983.74,5040.0,10332
2021-04-23,EV6MLC,AWH,48,1544.93,1007.33,19936
2021-04-23,F1K8IX,AWH,520,12376.0,8146.32,54080
2021-04-23,F9W51K,ADS,46,1480.56,1154.69,1012
2021-04-23,FC75V8,ADS,24,1611.12,1128.96,48
2021-04-23,FJDJ6B,ADI,260,117722.81,67199.33,3407592
2021-04-23,FJDJ6B,AWH,1230,32700.78,19803.0,3407592
2021-04-23,FQWWBN,ADS,76,4786.94,3085.6,8588
2021-04-23,FQZGEM,ADS,57,3910.2,1675.8,1824
2021-04-23,FYKGO9,AWH,39,5459.45,1464.37,17511
2021-04-23,G4SQOR,AWH,102,5567.77,4284.0,61880
2021-04-23,G9ABSJ,AWH,68,1569.85,1036.73,47022
2021-04-23,GB47HY,ADS,57,2393.2,1596.0,5738
2021-04-23,GBCZER,ADS,304,36597.34,25995.65,8113
2021-04-23,GOL53F,AWH,99,3697.85,1663.2,54054
2021-04-23,GS9HRV,AWH,16,268.8,279.33,42720
2021-04-23,GSVC5Z,AWH,144,4231.58,3024.0,22672
2021-04-23,GTSQ2X,AWH,260,40072.96,21483.0,571857
2021-04-23,GTSQ2X,FBA,31,607.17,503.95,571857
2021-04-23,H1DPB7,ADS,57,4373.04,2952.6,4104
2021-04-23,H1KOT5,AWH,335,13596.31,8911.0,96882
2021-04-23,H1QSM7,AWH,148,3520.33,3108.0,82362
2021-04-23,HCUM92,FBA,20,1287.72,1055.93,6900
2021-04-23,HF42M5,AWH,80,2406.88,1904.0,11280
2021-04-23,HHB8AA,FBM,186,4684.6,4028.75,36146
2021-04-23,HK1R6J,AWH,36,11591.5,5040.0,31878
2021-04-23,HLC8AA,FBM,120,3358.32,2888.16,86760
2021-04-23,HMZQ2S,AWH,10,840.0,252.0,290
2021-04-23,HNZ52S,AWH,190,6514.34,4788.0,58660
2021-04-23,HVARMV,AWH,792,13294.51,8859.31,219384
2021-04-23,HZXTA4,AWH,51,7057.89,4562.46,23766
2021-04-23,I2CVAA,AWH,120,4198.32,3276.0,159660
2021-04-23,IHB8AA,AWH,310,8458.66,6510.0,63798
2021-04-23,J4J2AC,ADS,72,9374.4,6036.91,3132
2021-04-23,J5J5C3,ADS,114,8457.2,6767.04,5358
2021-04-23,J9K0HJ,ADS,312,40622.4,27081.6,12948
2021-04-23,JLZPTV,AWH,546,18880.68,9172.8,74256
2021-04-23,JMZ3Z1,ADS,19,1595.73,678.03,8322
2021-04-23,JQLOC6,AWH,64,1701.5,985.6,160320
2021-04-23,JTXMAP,ADS,288,106694.78,27014.4,41920
2021-04-23,JV6C37,AWH,1125,37548.0,14962.5,82080
2021-04-23,JWQX8S,ADS,108,3022.49,2116.8,13932
2021-04-23,K17SBR,AWH,144,24679.87,7781.76,26608
2021-04-23,K1RFVY,ADS,38,2765.87,2128.0,11685
2021-04-23,K25M9C,ADS,23,867.79,644.0,920
2021-04-23,K3KML2,ADS,480,9065.28,3608.64,82344
2021-04-23,KCPT4X,AWH,68,14279.05,4760.0,27897
2021-04-23,KCPT4X,ADS,34,7139.52,2380.0,27897
2021-04-23,KK7PKZ,ADS,40,2349.2,1400.0,1860
2021-04-23,KQQJGN,ADS,190,15159.34,9709.0,31521
2021-04-23,KQQJGN,FBA,19,1515.93,1227.91,31521
2021-04-23,KR6KWK,AWH,32,917.95,851.2,18144
2021-04-23,KTW1ER,ADS,80,2462.88,1624.0,48528
2021-04-23,KVCUK1,AWH,465,21476.49,4557.0,241521
2021-04-23,KYKKWV,AWH,96,5777.86,4704.0,46584
2021-04-23,L6TY2G,AWH,74,2590.0,1036.0,22644
2021-04-23,L91FRA,FBA,68,1999.2,1619.35,26571
2021-04-23,L91FRA,AWH,17,499.8,282.98,26571
2021-04-23,LBD43W,ADS,20,699.72,392.0,2460
2021-04-23,LCAPB1,ADS,23,1543.99,1081.92,506
2021-04-23,LHR5LZ,ADS,260,352764.72,37044.0,172704
2021-04-23,LMYFTL,ADS,221,11290.01,6942.94,10030
2021-04-23,LN3MTB,ADS,24,873.26,537.6,888
2021-04-23,LO65T4,AWH,990,41580.0,20790.0,284922
2021-04-23,LOZ57L,AWH,297,5058.21,2910.6,96525
2021-04-23,LR6CM3,AWH,48,1948.13,1344.0,55008
2021-04-23,LXRBWT,ADS,76,2871.74,2128.0,10222
2021-04-23,LYKP9L,ADS,78,6114.11,4632.26,5590
2021-04-23,M4U899,FBM,38,1648.67,1335.42,36993
2021-04-23,M7SV5N,ADS,133,7371.66,5399.8,25479
2021-04-23,MCHQ14,ADS,138,9263.94,6491.52,460
2021-04-23,MJU0KH,AWH,784,27429.02,13061.44,108780
2021-04-23,MLKPQP,AWH,1380,45962.28,19320.0,360456
2021-04-23,MR96NR,AWH,16,4255.55,1310.4,12000
2021-04-23,MRSB7D,AWH,80,6942.88,3091.2,18880
2021-04-23,MS0NS9,AWH,144,6451.2,2822.4,52224
2021-04-23,MWRVT7,AWH,234,9824.72,6879.6,129222
2021-04-23,MZTCMS,AWH,320,18699.52,5712.0,81856
2021-04-23,NHTPU7,ADS,51,3251.56,1428.0,30362
2021-04-23,NLDP86,AWH,819,34398.0,16052.4,513513
2021-04-23,NP3CXM,FBM,76,6382.94,5170.18,13832
2021-04-23,NPCIZC,AWH,132,2812.66,1016.4,31248
2021-04-23,NR0GM2,ADS,323,20796.68,13335.38,21926
2021-04-23,NR0GM2,FBM,19,1223.33,990.9,21926
2021-04-23,O3K8GP,ADS,76,8352.4,5852.0,38076
2021-04-23,O8KCMG,ADS,220,40043.08,25872.0,10480
2021-04-23,OYKZMV,AWH,142,16995.41,7554.4,13632
2021-04-23,PH5TRN,ADS,76,2765.34,1702.4,9690
2021-04-23,PH5TRN,FBA,57,2074.0,1679.94,9690
2021-04-23,Q1KPKF,AWH,476,33979.74,14660.8,188904
2021-04-23,Q1KPKF,ADS,68,4854.25,1904.0,188904
2021-04-23,Q5CP4Q,LAL,10,70.0,56.7,10
2021-04-23,QJBAVK,AWH,392,9324.11,6311.2,174342
2021-04-23,QKFNK3,FBA,20,1623.72,1331.45,920
2021-04-23,QL15HY,FBA,60,2939.16,2380.72,23172
2021-04-23,QL15HY,AWH,24,1175.66,823.2,23172
2021-04-23,QX669B,AWH,555,29526.0,9324.0,150030
2021-04-23,QYKP3H,ADS,19,1329.73,877.8,10412
2021-04-23,R1B226,ADS,75,4063.5,1260.0,10785
2021-04-23,R1F3KU,ADS,255,25700.43,9817.5,52632
2021-04-23,R28JCY,AWH,112,2977.63,1588.38,65280
2021-04-23,R3K35G,ADS,52,10191.27,3858.4,12662
2021-04-23,RCL78U,ADS,23,1448.68,579.6,460
2021-04-23,RHA8AA,AWH,756,31741.42,6339.82,102654
2021-04-23,RLFC5F,ADS,72,2720.59,1713.6,2160
2021-04-23,RYEMHT,AWH,180,6048.0,2837.52,112095
2021-04-23,S14SRA,FBM,150,7557.9,6575.37,82650
2021-04-23,S3JSML,AWH,119,4329.93,2598.96,82450
2021-04-23,S3KM6D,AWH,264,22918.9,8131.2,97344
2021-04-23,S7LB0C,ADS,23,1543.99,1081.92,552
2021-04-23,SC13HN,FBA,72,2821.39,2285.33,9936
2021-04-23,SC13HN,FBM,18,705.35,571.33,9936
2021-04-23,SFN1EQ,ADS,38,5425.87,798.0,4902
2021-04-23,SHA8AA,ADS,162,5554.33,1698.73,23436
2021-04-23,SHZ5Y2,ADS,176,12044.03,4240.54,116952
2021-04-23,SVXKJD,AWH,36,3662.57,2066.4,13572
2021-04-23,SYKDWG,FBM,48,3560.93,2884.35,15876
2021-04-23,T0L9TM,AWH,144,2687.33,1411.2,25632
2021-04-23,TGSLCJ,ADS,1161,27225.45,14222.25,250604
2021-04-23,TGSLCJ,FBA,301,7057.25,5928.09,250604
2021-04-23,THA8AA,AWH,378,18781.31,5821.2,238032
2021-04-23,TR3GMZ,AWH,32,1344.0,806.4,30480
2021-04-23,TVBFCC,FBA,19,824.33,667.71,4541
2021-04-23,TXSGZ5,AWH,576,9668.74,5846.4,101984
2021-04-23,TXSGZ5,FBA,32,537.15,445.84,101984
2021-04-23,U6T4EX,ADS,46,1609.36,1062.6,3381
2021-04-23,UHA8AA,ADS,162,4760.53,3059.53,42552
2021-04-23,UJEVZV,AWH,80,4032.0,1666.56,5888
2021-04-23,UKQ8XU,AWH,96,9038.4,3962.11,46992
2021-04-23,UPJIR1,ADS,48,825.89,403.2,20628
2021-04-23,UPJIR1,FBA,12,206.47,167.24,20628
2021-04-23,UPYQYX,ADS,95,6517.0,3059.0,8550
2021-04-23,UWEQYD,AWH,180,8064.0,4158.0,35130
2021-04-23,UYKM1M,ADS,91,16560.73,5733.0,10933
2021-04-23,UZHHM1,AWH,43,691.7,301.0,4472
2021-04-23,V1KLV1,ADS,396,22724.86,7185.02,251460
2021-04-23,V1KLV1,AWH,396,22724.86,7185.02,251460
2021-04-23,V4KTTK,AWH,72,1964.59,1411.2,23544
2021-04-23,V4KTTK,FBA,18,491.15,397.83,23544
2021-04-23,V6TZLZ,ADS,38,2606.8,1117.2,1824
2021-04-23,V8SEQG,AWH,260,30545.42,18345.6,910416
2021-04-23,VHA8AA,AWH,54,3476.84,1420.52,43146
2021-04-23,VJ00JJ,AWH,1078,25641.31,17959.48,612108
2021-04-23,VJK56C,AWH,1066,223845.08,56711.2,707742
2021-04-23,VJK56C,ADS,410,86094.26,21812.0,707742
2021-04-23,VJZPSX,ADS,361,19179.93,9349.9,26106
2021-04-23,VLMPCV,AWH,728,14064.96,7134.4,75894
2021-04-23,VMBQAA,ADS,1375,40405.75,25025.0,181830
2021-04-23,VMJZXR,AWH,60,3191.16,2478.0,12825
2021-04-23,VQ78GS,ADS,72,2821.39,1915.2,21978
2021-04-23,VQQQH5,ADS,114,7978.4,5303.51,38418
2021-04-23,VQQQH5,FBA,19,1329.73,1077.08,38418
2021-04-23,VX8YHG,FBA,19,2021.33,1637.28,39064
2021-04-23,VXS4Z2,AWH,246,4907.7,3492.22,63632
2021-04-23,VYKBYK,AWH,360,28722.96,20160.0,22464
2021-04-23,W6G0H5,ADS,380,4782.68,1064.0,10830
2021-04-23,W9BAAA,ADS,260,72091.94,46883.2,370440
2021-04-23,X2WL99,ADS,95,6981.17,4772.04,10754
2021-04-23,X3K31C,ADS,273,36309.0,11485.11,43797
2021-04-23,XBD1N3,AWH,34,3141.12,2237.2,13362
2021-04-23,XCM3W1,ADS,75,3033.45,1785.0,7200
2021-04-23,XDYFFX,AWH,891,9729.72,6848.23,205983
2021-04-23,XGKXVP,ADS,80,5600.0,2910.88,7520
2021-04-23,XGKXVP,FBA,20,1400.0,1148.0,7520
2021-04-23,XL4P9Z,AWH,260,70910.84,35162.4,169442
2021-04-23,XL7BBV,FBA,34,1213.32,982.79,20553
2021-04-23,XPHIGW,AWH,24,578.26,285.6,5832
2021-04-23,XRMNSM,FBM,100,7418.6,6083.25,5120
2021-04-23,XRMNSM,FBA,20,1483.72,1216.65,5120
2021-04-23,XXBFAA,AWH,504,17632.94,13759.2,320544
2021-04-23,XXBFAA,FBA,56,1959.22,1665.33,320544
2021-04-23,XZBC0W,AWH,34,4283.52,2856.0,25041
2021-04-23,Y3K3K2,ADS,182,58601.45,24206.0,20176
2021-04-23,Y3KMCI,AWH,588,28803.77,7787.47,177312
2021-04-23,Y6HWKQ,AWH,738,24003.82,15498.0,410000
2021-04-23,YCJJRJ,AWH,285,5985.0,3990.0,93570
2021-04-23,YFTJ26,ADS,60,2603.16,1709.4,7020
2021-04-23,YJZM4C,FBM,38,1327.34,1075.15,7676
2021-04-23,YRQ5VF,FBA,19,1769.17,1433.02,646
2021-04-23,YXSGGN,AWH,832,18042.75,14094.08,157152
2021-04-23,YXSGGN,FBA,32,693.95,575.98,157152
2021-04-23,Z4G4S2,AWH,121,10162.31,2964.5,38742
2021-04-23,Z4G4S2,ADS,77,6466.92,1557.71,38742
2021-04-23,Z7RAKS,AWH,51,3250.13,1999.2,153
2021-04-23,ZK23WH,FBA,40,3611.44,2961.38,2820
2021-04-23,ZKMHR8,ADS,731,45019.37,28041.16,83844
2021-04-23,ZL9PAU,AWH,276,5212.54,3864.0,161368
2021-04-23,ZL9PAU,FBM,92,1737.51,1546.39,161368
2021-04-23,ZMP58F,FBM,114,4786.4,3876.99,9120
2021-04-23,ZQZPT9,AWH,18,2998.55,781.2,8172
2021-04-25,017SAD,ADS,150,5457.9,3320.1,1425
2021-04-25,0FKFLA,AWH,735,30180.57,12348.0,427545
2021-04-25,0NFJ14,FBM,57,3191.2,2584.87,18734
2021-04-25,13KMDL,AWH,816,57062.88,14736.96,158136
2021-04-25,1GURWB,AWH,153,3103.76,1071.0,5525
2021-04-25,1JKADT,AWH,260,61820.95,45957.88,978040
2021-04-25,1JKADT,ADI,294,4523.48,,978040
2021-04-25,1PGPPM,ADS,18,2015.75,1260.0,3330
2021-04-25,1W31XM,ADS,51,5568.49,3070.2,36261
2021-04-25,1WTQ7A,AWH,135,2266.11,1795.5,40995
2021-04-25,1XS4TA,AWH,451,14550.61,4293.52,74374
2021-04-25,28KCOJ,ADS,75,5563.95,3675.0,32625
2021-04-25,2D511A,ADS,19,717.93,412.3,2527
2021-04-25,2D511A,FBA,19,717.93,581.53,2527
2021-04-25,2HF54F,ADS,840,38796.24,13406.4,285516
2021-04-25,2RQ6PS,FBM,19,904.13,732.35,13794
2021-04-25,33KM7A,ADI,732,51229.75,13312.15,206856
2021-04-25,33KM7A,AWH,36,2519.5,957.6,206856
2021-04-25,38KCVM,ADS,46,3090.56,1610.0,8073
2021-04-25,38KCVM,LAL,46,1223.6,1003.35,8073
2021-04-25,3B92VR,ADS,38,5378.52,3298.4,21603
2021-04-25,3JT08X,AWH,980,26054.28,16326.8,233730
2021-04-25,3RQKGC,ADI,112,9406.43,4103.46,45936
2021-04-25,3XSG8S,AWH,32,474.88,268.8,37696
2021-04-25,413SNL,ADS,74,2070.96,1243.2,23976
2021-04-25,42MZVU,ADS,68,3378.65,2351.44,24514
2021-04-25,42MZVU,FBA,17,844.66,684.18,24514
2021-04-25,44SQ3H,AWH,544,38849.22,19344.64,158168
2021-04-25,47KY2J,AWH,140,25870.04,5880.0,66360
2021-04-25,48CE59,AWH,1040,17457.44,10192.0,370344
2021-04-25,48CE59,FBA,26,436.44,357.88,370344
2021-04-25,4G7HUX,FBA,20,1568.0,1285.76,3700
2021-04-25,4GCB44,FBM,23,772.48,633.43,3243
2021-04-25,4HSDFL,AWH,450,10703.7,8001.0,187560
2021-04-25,4HYCQW,AWH,352,29075.2,9116.8,81840
2021-04-25,4JG1BP,AWH,30,419.58,315.0,31920
2021-04-25,4JG1BP,FBM,10,139.86,113.29,31920
2021-04-25,4JRLXP,AWH,18,302.15,212.18,19008
2021-04-25,4KCFJM,FBM,19,1860.67,1507.14,10602
2021-04-25,4OCITK,AWH,260,60882.82,35544.6,908610
2021-04-25,4YT2UF,AWH,192,5080.32,4166.4,41952
2021-04-25,51ZSU8,AWH,600,31264.8,13725.6,159750
2021-04-25,52BTEO,ADS,230,6436.78,4366.32,90988
2021-04-25,52BTEO,FBA,46,1287.36,1055.63,90988
2021-04-25,58CEBZ,AWH,660,9230.76,5544.0,270006
2021-04-25,5BMTKB,ADS,114,3982.02,2473.8,9462
2021-04-25,5BMTKB,FBA,19,663.67,537.57,9462
2021-04-25,5JM2QY,FBA,20,1287.72,1055.93,6300
2021-04-25,636Y8Y,ADS,11,292.45,169.4,9867
2021-04-25,636Y8Y,AWH,11,292.45,508.2,9867
2021-04-25,66U6XU,ADS,38,1169.87,798.0,8930
2021-04-25,67LPLP,AWH,1932,75707.35,54096.0,1337496
2021-04-25,6CZ34G,ADS,22,1230.46,862.4,6138
2021-04-25,6HSD4J,AWH,1421,95968.66,44562.56,377398
2021-04-25,6HZE4G,AWH,110,4698.54,2541.0,47058
2021-04-25,6HZE4G,ADS,33,1409.56,716.1,47058
2021-04-25,6JRDWV,ADS,19,1950.58,532.0,9880
2021-04-25,6L8PXB,AWH,276,3473.74,2704.8,265788
2021-04-25,6RA0AE,AWH,80,6942.88,5040.0,54816
2021-04-25,6ZWDP6,AWH,340,21396.2,17654.84,146319
2021-04-25,6ZWDP6,ADS,85,5349.05,3736.6,146319
2021-04-25,73DZ92,ADS,85,3629.5,2082.5,49419
2021-04-25,74888Y,ADS,12,2015.83,1094.69,2340
2021-04-25,7XL27C,AWH,459,83235.98,26346.6,61438
2021-04-25,7YC7M1,ADS,330,9882.18,4389.0,57156
2021-04-25,815SZ1,AWH,148,4732.45,1960.11,41736
2021-04-25,87Y9K0,AWH,36,604.3,453.6,12060
2021-04-25,87Y9K0,FBA,18,302.15,244.74,12060
2021-04-25,8LCPHF,AWH,819,32295.9,16052.4,193648
2021-04-25,8SH1DW,AWH,96,3627.46,2688.0,44688
2021-04-25,93W8TS,ADS,108,6348.89,4006.8,45432
2021-04-25,94U25Q,FBA,18,881.75,714.22,6444
2021-04-25,9LPCPF,AWH,36,1209.1,882.0,65988
2021-04-25,9O55HC,AWH,495,13832.28,6930.0,180576
2021-04-25,9VU695,AWH,120,2602.32,2118.48,133320
2021-04-25,9VU695,LAL,10,28.0,22.68,133320
2021-04-25,9YP2R5,AWH,60,1119.72,588.0,17250
2021-04-25,A6Z6VH,AWH,74,2175.6,828.8,4440
2021-04-25,A9WS0A,AWH,316,9285.98,5308.8,389154
2021-04-25,AJWJGT,AWH,48,4396.9,1276.8,35088
2021-04-25,AL67D0,FBM,38,2444.54,1980.08,38874
2021-04-25,B1H4GI,AWH,27,207.52,170.1,2538
2021-04-25,B88A3K,AWH,640,10743.04,5376.0,42390
2021-04-25,BCLS4F,AWH,224,16980.39,7313.15,47920
2021-04-25,BD3VHK,ADS,20,2520.0,868.0,4860
2021-04-25,BFTBBT,AWH,204,7422.74,4569.6,61744
2021-04-25,BHD5Y9,ADS,340,27046.32,7568.4,265455
2021-04-25,BJ30D6,AWH,1274,51795.74,21224.84,413168
2021-04-25,BPKDGF,ADS,19,1329.73,744.53,18924
2021-04-25,BYKZXY,ADS,78,17470.91,7644.0,13078
2021-04-25,C3KMT3,AWH,132,7020.55,5544.0,53784
2021-04-25,CPKIH7,FBM,12,218.4,176.9,5100
2021-04-25,CYU4FH,AWH,80,6718.88,2800.0,72288
2021-04-25,D3K11D,AWH,83,1758.11,697.2,14276
2021-04-25,D3MC5W,ADS,19,1436.13,1064.0,21147
2021-04-25,DIHXP6,ADS,205,5450.13,2870.0,112422
2021-04-25,DLH4WS,ADS,80,13596.8,4928.0,28260
2021-04-25,DYK69P,AWH,48,7391.33,2688.0,31752
2021-04-25,E1JSV3,AWH,148,3791.76,1481.48,40552
2021-04-25,EQ9KWS,ADS,36,4535.5,1073.52,9360
2021-04-25,ERG9J1,FBA,54,3590.24,2908.1,10332
2021-04-25,ERG9J1,ADS,18,1196.75,1008.0,10332
2021-04-25,EV6MLC,AWH,192,6179.71,4029.31,19936
2021-04-25,FJDJ6B,ADI,260,126443.02,72177.06,3407592
2021-04-25,FJDJ6B,AWH,1394,37060.88,22443.4,3407592
2021-04-25,FJDJ6B,LAL,82,918.4,808.19,3407592
2021-04-25,FQWWBN,ADS,57,3590.2,2314.2,8588
2021-04-25,FQWWBN,FBA,19,1196.73,969.35,8588
2021-04-25,FYKGO9,AWH,13,1819.82,488.12,17511
2021-04-25,G4SQOR,AWH,170,9279.62,7140.0,61880
2021-04-25,G9ABSJ,AWH,204,4709.54,3110.18,47022
2021-04-25,GB47HY,ADS,38,1595.47,1064.0,5738
2021-04-25,GBCZER,ADS,190,22873.34,16247.28,8113
2021-04-25,GOL53F,AWH,99,3697.85,1663.2,54054
2021-04-25,GS9HRV,AWH,48,806.4,837.98,42720
2021-04-25,GSVC5Z,AWH,160,4701.76,3360.0,22672
2021-04-25,GTSQ2X,AWH,1829,36462.94,19204.5,571857
2021-04-25,H1KOT5,AWH,134,5438.52,3564.4,96882
2021-04-25,H1KOT5,ADS,67,2719.26,1476.41,96882
2021-04-25,HCUM92,FBA,20,1287.72,1055.93,6900
2021-04-25,HF42M5,AWH,48,1444.13,1142.4,11280
2021-04-25,HHB8AA,FBM,62,1561.53,1342.92,36146
2021-04-25,HK1R6J,AWH,90,28978.74,12600.0,31878
2021-04-25,HLC8AA,FBM,240,6716.64,5776.31,86760
2021-04-25,HLC8AA,ADS,60,1679.16,1554.0,86760
2021-04-25,HLC8AA,FBA,60,1679.16,1444.08,86760
2021-04-25,HNZ52S,AWH,200,6857.2,5040.0,58660
2021-04-25,HVARMV,AWH,726,12186.64,8121.04,219384
2021-04-25,HZXTA4,AWH,85,11763.15,7604.1,23766
2021-04-25,I2CVAA,AWH,540,18892.44,14742.0,159660
2021-04-25,I2CVAA,ADS,60,2099.16,1478.4,159660
2021-04-25,IHB8AA,AWH,186,5075.2,3906.0,63798
2021-04-25,J4J2AC,ADS,12,1562.4,1006.15,3132
2021-04-25,J5J5C3,ADS,19,1409.53,1127.84,5358
2021-04-25,JAPE,LAL,18,1512.0,1224.72,108
2021-04-25,JLZPTV,AWH,546,18880.68,9172.8,74256
2021-04-25,JMZ3Z1,ADS,38,3191.47,1356.07,8322
2021-04-25,JQLOC6,AWH,96,2552.26,1478.4,160320
2021-04-25,JTXMAP,ADS,64,23709.95,6003.2,41920
2021-04-25,JV6C37,AWH,465,15519.84,6184.5,82080
2021-04-25,JWQX8S,ADS,90,2518.74,1764.0,13932
2021-04-25,K17SBR,AWH,96,16453.25,5187.84,26608
2021-04-25,K1RFVY,ADS,57,4148.8,3192.0,11685
2021-04-25,K25M9C,ADS,23,867.79,644.0,920
2021-04-25,K3KML2,ADS,156,2946.22,1172.81,82344
2021-04-25,K6SSYY,FBM,700,10770.2,8939.27,1085
2021-04-25,KCPT4X,ADS,51,10709.29,3570.0,27897
2021-04-25,KCPT4X,AWH,51,10709.29,3570.0,27897
2021-04-25,KK7PKZ,ADS,60,3523.8,2100.0,1860
2021-04-25,KQQJGN,ADS,95,7579.67,4854.5,31521
2021-04-25,KR6KWK,AWH,96,2753.86,2553.6,18144
2021-04-25,KTW1ER,ADS,32,985.15,649.6,48528
